# BUSCO version is: 3.1.0 
# The lineage dataset is: mollusca_odb10 (Creation date: 2019-11-20, number of species: 7, number of BUSCOs: 5295)
# To reproduce this run: python /programs/busco-3.1.0/scripts/run_BUSCO.py -i ./Similis_Trinity.fasta -o trinityBUSCO_Similis -l ./mollusca_odb10/ -m transcriptome -c 22
#
# Busco id	Status	Sequence	Score	Length
8466at6447	Duplicated	TRINITY_DN2421_c1_g1_i2	300.5	186
8466at6447	Duplicated	TRINITY_DN2421_c1_g1_i3	300.9	208
8467at6447	Complete	TRINITY_DN36838_c0_g1_i2	311.9	228
8468at6447	Duplicated	TRINITY_DN8768_c1_g1_i2	337.9	196
8468at6447	Duplicated	TRINITY_DN8768_c1_g1_i3	338.4	196
8469at6447	Complete	TRINITY_DN21819_c0_g1_i1	278.1	200
8470at6447	Duplicated	TRINITY_DN4915_c1_g1_i3	273.2	190
8470at6447	Duplicated	TRINITY_DN4915_c1_g1_i6	273.2	190
8470at6447	Duplicated	TRINITY_DN4915_c1_g1_i8	285.8	209
8472at6447	Missing
8473at6447	Missing
8477at6447	Complete	TRINITY_DN5125_c0_g1_i2	277.7	198
8482at6447	Fragmented	TRINITY_DN53707_c0_g1_i2	199.6	156
8484at6447	Duplicated	TRINITY_DN3418_c0_g2_i1	276.6	228
8484at6447	Duplicated	TRINITY_DN3418_c0_g2_i2	275.8	228
8485at6447	Fragmented	TRINITY_DN28641_c0_g2_i1	122.6	169
8488at6447	Duplicated	TRINITY_DN6223_c0_g1_i11	330.4	291
8488at6447	Duplicated	TRINITY_DN6223_c0_g1_i9	330.2	291
8497at6447	Missing
8498at6447	Duplicated	TRINITY_DN54_c0_g1_i2	276.4	304
8498at6447	Duplicated	TRINITY_DN54_c0_g1_i3	276.4	345
8498at6447	Duplicated	TRINITY_DN54_c0_g1_i4	277.0	260
8499at6447	Duplicated	TRINITY_DN2877_c0_g1_i1	308.2	212
8499at6447	Duplicated	TRINITY_DN2877_c0_g1_i2	308.1	212
8499at6447	Duplicated	TRINITY_DN2877_c0_g1_i3	308.1	212
8500at6447	Duplicated	TRINITY_DN26350_c0_g1_i1	318.4	183
8500at6447	Duplicated	TRINITY_DN26350_c0_g1_i2	318.5	183
8501at6447	Duplicated	TRINITY_DN3494_c0_g1_i3	352.8	256
8501at6447	Duplicated	TRINITY_DN3494_c0_g1_i5	352.7	256
8501at6447	Duplicated	TRINITY_DN3494_c0_g1_i6	352.7	256
8502at6447	Duplicated	TRINITY_DN13659_c0_g1_i1	333.5	236
8502at6447	Duplicated	TRINITY_DN13659_c0_g1_i3	333.6	236
8504at6447	Duplicated	TRINITY_DN31829_c0_g1_i2	222.7	232
8504at6447	Duplicated	TRINITY_DN31829_c0_g1_i3	222.4	232
8509at6447	Complete	TRINITY_DN11881_c1_g1_i1	293.9	206
8510at6447	Duplicated	TRINITY_DN14843_c0_g1_i2	471.7	395
8510at6447	Duplicated	TRINITY_DN14843_c0_g1_i4	472.0	395
8513at6447	Duplicated	TRINITY_DN1912_c1_g1_i1	427.8	507
8513at6447	Duplicated	TRINITY_DN1912_c1_g1_i2	427.7	507
8513at6447	Duplicated	TRINITY_DN1912_c1_g1_i5	427.4	506
8514at6447	Missing
8517at6447	Duplicated	TRINITY_DN3912_c0_g1_i3	384.8	279
8517at6447	Duplicated	TRINITY_DN3912_c0_g1_i4	384.5	279
8517at6447	Duplicated	TRINITY_DN3912_c0_g1_i6	383.9	279
8518at6447	Fragmented	TRINITY_DN26365_c0_g4_i1	173.7	127
8519at6447	Missing
8522at6447	Complete	TRINITY_DN808_c0_g1_i1	167.9	117
8525at6447	Complete	TRINITY_DN33299_c1_g2_i1	216.8	154
8526at6447	Duplicated	TRINITY_DN2699_c0_g1_i1	233.6	171
8526at6447	Duplicated	TRINITY_DN2699_c0_g1_i3	232.5	171
8528at6447	Missing
8529at6447	Duplicated	TRINITY_DN5781_c0_g1_i2	320.6	253
8529at6447	Duplicated	TRINITY_DN5781_c0_g1_i3	320.4	219
8529at6447	Duplicated	TRINITY_DN5781_c0_g1_i6	320.7	253
8530at6447	Duplicated	TRINITY_DN16912_c1_g1_i4	294.1	219
8530at6447	Duplicated	TRINITY_DN16912_c1_g1_i7	293.5	219
8532at6447	Duplicated	TRINITY_DN1334_c0_g1_i1	210.2	134
8532at6447	Duplicated	TRINITY_DN1334_c0_g1_i2	210.3	134
8534at6447	Duplicated	TRINITY_DN1755_c0_g1_i1	283.4	191
8534at6447	Duplicated	TRINITY_DN1755_c0_g1_i2	283.5	191
8536at6447	Duplicated	TRINITY_DN4269_c0_g1_i3	345.7	252
8536at6447	Duplicated	TRINITY_DN4269_c0_g1_i4	344.5	252
8538at6447	Missing
8539at6447	Complete	TRINITY_DN23732_c1_g2_i1	289.1	167
853at6447	Missing
8543at6447	Missing
8549at6447	Duplicated	TRINITY_DN2960_c0_g2_i1	315.7	264
8549at6447	Duplicated	TRINITY_DN2960_c0_g2_i2	315.9	264
854at6447	Duplicated	TRINITY_DN5628_c0_g1_i2	1302.0	764
854at6447	Duplicated	TRINITY_DN5628_c0_g1_i4	1172.4	705
8550at6447	Missing
8556at6447	Duplicated	TRINITY_DN23753_c0_g1_i3	777.5	1041
8556at6447	Duplicated	TRINITY_DN23753_c0_g1_i4	777.5	1041
8556at6447	Duplicated	TRINITY_DN23753_c0_g1_i5	777.4	1043
8557at6447	Duplicated	TRINITY_DN15443_c0_g2_i1	240.9	133
8557at6447	Duplicated	TRINITY_DN15443_c0_g2_i2	241.0	133
8558at6447	Missing
8559at6447	Duplicated	TRINITY_DN2144_c1_g2_i1	290.3	197
8559at6447	Duplicated	TRINITY_DN2144_c1_g2_i2	290.3	197
8559at6447	Duplicated	TRINITY_DN2144_c1_g2_i3	290.4	197
855at6447	Duplicated	TRINITY_DN2401_c0_g1_i5	1415.3	1648
855at6447	Duplicated	TRINITY_DN2401_c0_g1_i7	1407.0	1651
8560at6447	Duplicated	TRINITY_DN545_c1_g1_i6	279.9	193
8560at6447	Duplicated	TRINITY_DN545_c1_g1_i7	282.6	218
8560at6447	Duplicated	TRINITY_DN545_c1_g1_i8	279.9	193
8561at6447	Duplicated	TRINITY_DN5221_c0_g1_i1	233.7	219
8561at6447	Duplicated	TRINITY_DN5221_c0_g1_i2	209.8	219
8562at6447	Duplicated	TRINITY_DN8377_c0_g1_i1	258.2	198
8562at6447	Duplicated	TRINITY_DN8377_c0_g1_i3	257.3	198
8564at6447	Missing
8565at6447	Complete	TRINITY_DN6383_c0_g2_i2	311.7	292
8567at6447	Duplicated	TRINITY_DN2553_c0_g1_i15	290.2	162
8567at6447	Duplicated	TRINITY_DN2553_c0_g1_i7	290.4	162
8573at6447	Duplicated	TRINITY_DN723_c0_g1_i1	222.5	119
8573at6447	Duplicated	TRINITY_DN723_c0_g1_i2	223.8	119
8576at6447	Duplicated	TRINITY_DN1571_c0_g1_i1	247.7	143
8576at6447	Duplicated	TRINITY_DN1571_c0_g1_i2	247.7	143
8577at6447	Missing
8580at6447	Complete	TRINITY_DN6231_c0_g1_i1	267.4	174
8584at6447	Missing
8588at6447	Missing
8592at6447	Duplicated	TRINITY_DN13749_c0_g2_i1	291.8	236
8592at6447	Duplicated	TRINITY_DN13749_c0_g2_i2	291.8	235
8592at6447	Duplicated	TRINITY_DN13749_c0_g2_i3	291.6	239
8594at6447	Duplicated	TRINITY_DN2380_c0_g1_i3	367.4	328
8594at6447	Duplicated	TRINITY_DN2380_c0_g1_i4	367.4	328
8597at6447	Fragmented	TRINITY_DN2927_c0_g2_i5	384.7	627
8599at6447	Missing
8600at6447	Complete	TRINITY_DN6850_c0_g2_i1	227.7	134
8601at6447	Complete	TRINITY_DN6380_c0_g2_i1	169.9	102
8607at6447	Duplicated	TRINITY_DN2662_c0_g1_i20	238.1	226
8607at6447	Duplicated	TRINITY_DN2662_c0_g1_i21	238.1	226
8607at6447	Duplicated	TRINITY_DN2662_c0_g1_i5	238.0	302
8612at6447	Complete	TRINITY_DN7429_c0_g1_i1	233.1	169
8617at6447	Complete	TRINITY_DN78392_c0_g1_i1	234.1	120
8618at6447	Duplicated	TRINITY_DN18953_c2_g1_i1	260.8	169
8618at6447	Duplicated	TRINITY_DN18953_c2_g1_i2	260.7	169
8619at6447	Complete	TRINITY_DN13399_c0_g1_i1	274.1	157
861at6447	Duplicated	TRINITY_DN18016_c0_g1_i10	1129.0	940
861at6447	Duplicated	TRINITY_DN18016_c0_g1_i2	1129.0	940
8621at6447	Duplicated	TRINITY_DN5113_c0_g1_i2	351.5	183
8621at6447	Duplicated	TRINITY_DN5113_c0_g1_i5	349.6	183
8622at6447	Complete	TRINITY_DN63623_c0_g1_i1	100.8	75
8623at6447	Complete	TRINITY_DN12018_c0_g1_i1	207.0	167
8626at6447	Duplicated	TRINITY_DN28_c0_g1_i2	265.8	212
8626at6447	Duplicated	TRINITY_DN28_c0_g1_i3	265.8	212
8627at6447	Missing
862at6447	Complete	TRINITY_DN14339_c0_g1_i1	1249.0	693
8630at6447	Duplicated	TRINITY_DN10356_c0_g3_i1	204.8	152
8630at6447	Duplicated	TRINITY_DN10356_c0_g3_i4	205.2	152
8637at6447	Complete	TRINITY_DN11437_c2_g2_i1	241.2	160
8640at6447	Missing
8646at6447	Duplicated	TRINITY_DN2724_c0_g1_i1	210.7	197
8646at6447	Duplicated	TRINITY_DN2724_c0_g1_i2	210.7	201
8647at6447	Complete	TRINITY_DN4852_c0_g1_i6	318.8	224
864at6447	Duplicated	TRINITY_DN4580_c0_g2_i10	1256.6	772
864at6447	Duplicated	TRINITY_DN4580_c0_g2_i12	1256.6	772
8650at6447	Complete	TRINITY_DN1446_c0_g1_i1	311.8	415
8651at6447	Missing
8653at6447	Missing
8654at6447	Missing
8655at6447	Duplicated	TRINITY_DN4904_c0_g1_i4	302.0	374
8655at6447	Duplicated	TRINITY_DN4904_c0_g1_i5	302.0	374
8659at6447	Complete	TRINITY_DN55307_c0_g1_i1	449.5	1240
8660at6447	Duplicated	TRINITY_DN2945_c1_g1_i2	266.9	216
8660at6447	Duplicated	TRINITY_DN2945_c1_g1_i3	266.9	216
8660at6447	Duplicated	TRINITY_DN2945_c1_g1_i5	266.9	216
8664at6447	Duplicated	TRINITY_DN8619_c0_g2_i1	250.2	129
8664at6447	Duplicated	TRINITY_DN8619_c0_g2_i2	250.2	129
8665at6447	Missing
8668at6447	Duplicated	TRINITY_DN4523_c0_g1_i10	286.6	234
8668at6447	Duplicated	TRINITY_DN4523_c0_g1_i3	286.5	206
8668at6447	Duplicated	TRINITY_DN4523_c0_g1_i6	286.5	253
8669at6447	Duplicated	TRINITY_DN8217_c0_g1_i1	272.4	162
8669at6447	Duplicated	TRINITY_DN8217_c0_g1_i2	272.5	162
866at6447	Complete	TRINITY_DN12708_c0_g1_i1	1193.7	638
8670at6447	Duplicated	TRINITY_DN55722_c0_g2_i1	243.9	165
8670at6447	Duplicated	TRINITY_DN55722_c0_g2_i2	244.6	165
8670at6447	Duplicated	TRINITY_DN55722_c0_g2_i3	238.4	162
8675at6447	Missing
8677at6447	Duplicated	TRINITY_DN25037_c0_g1_i1	283.4	254
8677at6447	Duplicated	TRINITY_DN25037_c0_g1_i2	283.3	254
867at6447	Missing
8680at6447	Missing
8682at6447	Duplicated	TRINITY_DN3471_c0_g1_i2	321.1	236
8682at6447	Duplicated	TRINITY_DN3471_c0_g1_i3	320.8	236
8682at6447	Duplicated	TRINITY_DN3471_c0_g1_i7	322.1	236
8685at6447	Missing
8686at6447	Complete	TRINITY_DN38921_c0_g2_i1	223.3	129
8687at6447	Complete	TRINITY_DN4507_c4_g1_i1	299.0	157
8690at6447	Missing
8695at6447	Complete	TRINITY_DN59891_c0_g1_i2	206.1	181
8696at6447	Duplicated	TRINITY_DN1826_c1_g1_i2	192.4	190
8696at6447	Duplicated	TRINITY_DN1826_c1_g1_i3	192.2	190
8696at6447	Duplicated	TRINITY_DN1826_c1_g1_i5	192.4	190
8699at6447	Complete	TRINITY_DN1380_c2_g1_i1	210.5	141
86at6447	Duplicated	TRINITY_DN6553_c0_g1_i1	1790.5	1349
86at6447	Duplicated	TRINITY_DN6553_c0_g1_i3	1782.9	1349
86at6447	Duplicated	TRINITY_DN6553_c0_g1_i4	1736.4	1324
8701at6447	Complete	TRINITY_DN2742_c1_g1_i1	200.4	351
8705at6447	Complete	TRINITY_DN8990_c1_g1_i3	239.2	159
8708at6447	Missing
8712at6447	Missing
8719at6447	Missing
8720at6447	Missing
8721at6447	Duplicated	TRINITY_DN8602_c0_g1_i1	233.9	133
8721at6447	Duplicated	TRINITY_DN8602_c0_g1_i2	233.0	133
8724at6447	Complete	TRINITY_DN13792_c0_g1_i1	321.9	184
8725at6447	Complete	TRINITY_DN10833_c0_g3_i1	396.2	264
8728at6447	Duplicated	TRINITY_DN13156_c0_g1_i1	227.2	267
8728at6447	Duplicated	TRINITY_DN13156_c0_g1_i2	227.2	266
8729at6447	Complete	TRINITY_DN14621_c0_g1_i16	300.3	304
872at6447	Duplicated	TRINITY_DN8279_c0_g1_i1	1297.7	745
872at6447	Duplicated	TRINITY_DN8279_c0_g1_i3	1297.7	745
8736at6447	Missing
8737at6447	Duplicated	TRINITY_DN9952_c0_g1_i1	179.1	98
8737at6447	Duplicated	TRINITY_DN9952_c0_g1_i3	209.2	110
8737at6447	Duplicated	TRINITY_DN9952_c0_g1_i4	191.7	118
8738at6447	Duplicated	TRINITY_DN2148_c1_g1_i2	217.8	115
8738at6447	Duplicated	TRINITY_DN2148_c1_g1_i4	217.8	115
8740at6447	Duplicated	TRINITY_DN4860_c0_g1_i1	305.6	154
8740at6447	Duplicated	TRINITY_DN4860_c0_g1_i2	305.6	154
8741at6447	Duplicated	TRINITY_DN998_c0_g1_i1	259.9	153
8741at6447	Duplicated	TRINITY_DN998_c0_g1_i2	260.1	153
8742at6447	Duplicated	TRINITY_DN9791_c1_g1_i1	256.5	164
8742at6447	Duplicated	TRINITY_DN9791_c1_g1_i2	256.7	164
8743at6447	Duplicated	TRINITY_DN19230_c0_g1_i1	252.6	157
8743at6447	Duplicated	TRINITY_DN19230_c0_g1_i2	252.5	157
8744at6447	Missing
8745at6447	Missing
8750at6447	Duplicated	TRINITY_DN2282_c0_g1_i1	410.8	307
8750at6447	Duplicated	TRINITY_DN2282_c0_g1_i2	413.4	307
8750at6447	Duplicated	TRINITY_DN2282_c0_g1_i4	413.0	307
8751at6447	Duplicated	TRINITY_DN471_c0_g1_i14	269.2	258
8751at6447	Duplicated	TRINITY_DN471_c0_g1_i4	269.0	258
8751at6447	Duplicated	TRINITY_DN471_c0_g1_i9	269.1	258
8754at6447	Complete	TRINITY_DN15174_c0_g1_i4	282.6	210
8755at6447	Missing
8756at6447	Complete	TRINITY_DN21135_c0_g3_i1	366.1	406
8757at6447	Missing
8759at6447	Missing
875at6447	Duplicated	TRINITY_DN2653_c0_g1_i5	1259.0	757
875at6447	Duplicated	TRINITY_DN2653_c0_g1_i7	1258.9	757
8760at6447	Complete	TRINITY_DN8254_c0_g1_i1	330.8	416
8762at6447	Duplicated	TRINITY_DN8236_c0_g1_i1	473.9	694
8762at6447	Duplicated	TRINITY_DN8236_c0_g1_i2	473.5	692
8762at6447	Duplicated	TRINITY_DN8236_c0_g1_i3	473.8	693
8763at6447	Missing
8764at6447	Missing
8767at6447	Complete	TRINITY_DN1756_c1_g1_i1	212.2	108
8769at6447	Duplicated	TRINITY_DN1563_c0_g1_i2	228.2	124
8769at6447	Duplicated	TRINITY_DN1563_c0_g1_i5	229.3	127
8769at6447	Duplicated	TRINITY_DN1563_c0_g1_i7	228.2	125
876at6447	Complete	TRINITY_DN3835_c1_g1_i1	1154.2	768
8770at6447	Complete	TRINITY_DN1060_c0_g1_i1	240.6	139
8771at6447	Complete	TRINITY_DN11433_c1_g2_i1	329.6	171
8772at6447	Duplicated	TRINITY_DN8324_c2_g1_i2	238.7	151
8772at6447	Duplicated	TRINITY_DN8324_c2_g1_i3	238.9	151
8773at6447	Complete	TRINITY_DN17358_c0_g1_i1	232.7	169
8777at6447	Missing
8778at6447	Duplicated	TRINITY_DN22500_c0_g1_i6	222.5	138
8778at6447	Duplicated	TRINITY_DN22500_c0_g1_i7	221.6	138
8778at6447	Duplicated	TRINITY_DN22500_c0_g1_i9	222.5	138
8780at6447	Missing
8781at6447	Complete	TRINITY_DN34464_c0_g1_i1	313.9	197
8782at6447	Complete	TRINITY_DN27657_c0_g1_i1	265.8	136
8785at6447	Complete	TRINITY_DN14506_c0_g2_i1	294.6	201
8786at6447	Complete	TRINITY_DN26458_c0_g1_i1	291.3	209
8792at6447	Duplicated	TRINITY_DN4948_c0_g1_i5	237.6	264
8792at6447	Duplicated	TRINITY_DN559_c0_g1_i10	246.5	286
8794at6447	Missing
8796at6447	Complete	TRINITY_DN6502_c1_g1_i1	247.5	143
8800at6447	Duplicated	TRINITY_DN8465_c0_g1_i3	164.8	122
8800at6447	Duplicated	TRINITY_DN8465_c0_g1_i4	164.8	122
8803at6447	Complete	TRINITY_DN3962_c0_g1_i1	201.1	115
8804at6447	Complete	TRINITY_DN6389_c0_g1_i1	270.1	147
8805at6447	Duplicated	TRINITY_DN478_c0_g1_i1	193.8	133
8805at6447	Duplicated	TRINITY_DN478_c0_g1_i2	206.0	150
8807at6447	Duplicated	TRINITY_DN22092_c0_g1_i1	106.9	245
8807at6447	Duplicated	TRINITY_DN22092_c0_g1_i4	108.1	245
8808at6447	Missing
8809at6447	Missing
880at6447	Duplicated	TRINITY_DN2119_c0_g2_i2	1243.5	1043
880at6447	Duplicated	TRINITY_DN2119_c0_g2_i4	1243.4	1043
8810at6447	Complete	TRINITY_DN1267_c2_g1_i2	285.0	238
8812at6447	Missing
8814at6447	Missing
8816at6447	Duplicated	TRINITY_DN19154_c0_g1_i3	270.2	212
8816at6447	Duplicated	TRINITY_DN19154_c0_g1_i4	269.2	188
8818at6447	Duplicated	TRINITY_DN9490_c0_g2_i1	268.5	229
8818at6447	Duplicated	TRINITY_DN9490_c0_g2_i2	268.6	229
881at6447	Complete	TRINITY_DN50477_c0_g1_i2	1183.9	667
8820at6447	Complete	TRINITY_DN25432_c1_g2_i1	221.3	186
8825at6447	Duplicated	TRINITY_DN22394_c0_g1_i1	226.7	613
8825at6447	Duplicated	TRINITY_DN22394_c0_g1_i5	245.4	644
8825at6447	Duplicated	TRINITY_DN22394_c0_g1_i6	245.5	645
8827at6447	Complete	TRINITY_DN25165_c0_g1_i1	284.8	262
8835at6447	Complete	TRINITY_DN4195_c0_g1_i5	290.5	423
8836at6447	Missing
8839at6447	Duplicated	TRINITY_DN3348_c0_g1_i1	191.3	170
8839at6447	Duplicated	TRINITY_DN3348_c0_g1_i2	190.0	170
883at6447	Complete	TRINITY_DN4628_c0_g1_i1	1058.3	855
8840at6447	Complete	TRINITY_DN36893_c0_g1_i1	247.8	197
8845at6447	Duplicated	TRINITY_DN12901_c0_g1_i2	239.2	262
8845at6447	Duplicated	TRINITY_DN12901_c0_g1_i3	239.1	262
8848at6447	Missing
884at6447	Complete	TRINITY_DN509_c0_g1_i1	1262.3	776
8854at6447	Duplicated	TRINITY_DN5928_c1_g1_i1	298.6	690
8854at6447	Duplicated	TRINITY_DN5928_c1_g1_i2	295.6	683
8854at6447	Duplicated	TRINITY_DN5928_c1_g1_i3	295.5	687
8855at6447	Missing
8856at6447	Complete	TRINITY_DN5088_c0_g1_i1	226.4	154
8858at6447	Missing
885at6447	Fragmented	TRINITY_DN75219_c0_g1_i1	707.6	438
8863at6447	Complete	TRINITY_DN28632_c0_g2_i1	235.8	185
8867at6447	Duplicated	TRINITY_DN11036_c0_g1_i1	274.8	142
8867at6447	Duplicated	TRINITY_DN11036_c0_g1_i2	274.5	142
8867at6447	Duplicated	TRINITY_DN11036_c0_g1_i4	274.6	142
8875at6447	Missing
8878at6447	Duplicated	TRINITY_DN288_c0_g2_i1	271.9	180
8878at6447	Duplicated	TRINITY_DN288_c0_g2_i2	273.4	199
8879at6447	Duplicated	TRINITY_DN2108_c0_g2_i2	211.4	314
8879at6447	Duplicated	TRINITY_DN2108_c0_g2_i4	211.5	314
8879at6447	Duplicated	TRINITY_DN2108_c0_g2_i8	211.5	314
887at6447	Fragmented	TRINITY_DN16632_c0_g2_i1	1078.9	615
8880at6447	Duplicated	TRINITY_DN15316_c0_g1_i1	303.6	273
8880at6447	Duplicated	TRINITY_DN15316_c0_g1_i3	303.9	273
8880at6447	Duplicated	TRINITY_DN15316_c0_g1_i5	311.5	273
8882at6447	Duplicated	TRINITY_DN14445_c0_g1_i1	290.7	163
8882at6447	Duplicated	TRINITY_DN14445_c0_g1_i3	294.8	168
8882at6447	Duplicated	TRINITY_DN14445_c0_g1_i5	291.7	158
8886at6447	Duplicated	TRINITY_DN1744_c0_g2_i1	294.3	217
8886at6447	Duplicated	TRINITY_DN1744_c0_g2_i3	294.3	217
888at6447	Complete	TRINITY_DN8269_c2_g1_i1	1281.2	781
8890at6447	Duplicated	TRINITY_DN14287_c0_g1_i1	288.4	228
8890at6447	Duplicated	TRINITY_DN14287_c0_g1_i2	288.5	228
8893at6447	Duplicated	TRINITY_DN21185_c0_g1_i1	246.2	248
8893at6447	Duplicated	TRINITY_DN21185_c0_g1_i4	246.2	248
8893at6447	Duplicated	TRINITY_DN21185_c0_g1_i7	246.2	248
889at6447	Missing
88at6447	Missing
8901at6447	Missing
8902at6447	Duplicated	TRINITY_DN2234_c0_g1_i1	333.7	285
8902at6447	Duplicated	TRINITY_DN2234_c0_g1_i2	333.6	285
8902at6447	Duplicated	TRINITY_DN2234_c0_g1_i3	333.6	285
8905at6447	Complete	TRINITY_DN6957_c1_g1_i3	259.0	145
8909at6447	Complete	TRINITY_DN439_c0_g2_i2	260.7	203
890at6447	Missing
8911at6447	Duplicated	TRINITY_DN25854_c0_g2_i1	190.5	168
8911at6447	Duplicated	TRINITY_DN25854_c0_g2_i2	192.1	168
8917at6447	Missing
891at6447	Complete	TRINITY_DN421_c0_g1_i11	1059.5	1167
8920at6447	Complete	TRINITY_DN14408_c0_g2_i1	431.8	355
8922at6447	Duplicated	TRINITY_DN3395_c0_g1_i1	238.0	128
8922at6447	Duplicated	TRINITY_DN3395_c0_g1_i2	237.4	128
8924at6447	Complete	TRINITY_DN40287_c0_g1_i2	220.4	136
8929at6447	Complete	TRINITY_DN1220_c0_g1_i1	282.2	225
892at6447	Duplicated	TRINITY_DN19043_c0_g1_i4	1235.4	771
892at6447	Duplicated	TRINITY_DN19043_c0_g1_i5	1235.4	771
8932at6447	Complete	TRINITY_DN333_c1_g3_i1	286.7	206
8934at6447	Complete	TRINITY_DN16637_c0_g3_i1	326.5	279
8938at6447	Duplicated	TRINITY_DN12846_c0_g1_i1	360.4	316
8938at6447	Duplicated	TRINITY_DN12846_c0_g1_i2	360.4	316
8939at6447	Complete	TRINITY_DN17066_c0_g3_i1	263.5	177
893at6447	Duplicated	TRINITY_DN5596_c0_g1_i1	1146.4	720
893at6447	Duplicated	TRINITY_DN5596_c0_g1_i2	1146.6	720
893at6447	Duplicated	TRINITY_DN5596_c0_g1_i3	1146.5	720
8941at6447	Complete	TRINITY_DN17240_c0_g1_i1	188.0	134
894at6447	Duplicated	TRINITY_DN43232_c1_g6_i1	645.9	480
894at6447	Duplicated	TRINITY_DN43232_c1_g6_i2	652.4	488
8951at6447	Complete	TRINITY_DN66587_c0_g1_i1	162.0	149
8954at6447	Missing
8957at6447	Missing
8958at6447	Missing
8959at6447	Missing
8960at6447	Duplicated	TRINITY_DN24_c1_g1_i1	200.1	118
8960at6447	Duplicated	TRINITY_DN24_c1_g1_i2	200.0	118
8961at6447	Complete	TRINITY_DN6303_c0_g1_i1	190.7	136
8962at6447	Complete	TRINITY_DN59027_c0_g1_i1	233.0	158
8965at6447	Duplicated	TRINITY_DN191_c0_g2_i1	170.0	137
8965at6447	Duplicated	TRINITY_DN8190_c0_g1_i1	157.1	151
8965at6447	Duplicated	TRINITY_DN8190_c0_g1_i3	154.1	159
8966at6447	Complete	TRINITY_DN57991_c0_g1_i1	273.2	192
8981at6447	Missing
8984at6447	Complete	TRINITY_DN25635_c0_g1_i1	234.7	162
8985at6447	Missing
8986at6447	Duplicated	TRINITY_DN10798_c0_g1_i1	316.1	177
8986at6447	Duplicated	TRINITY_DN10798_c0_g1_i2	317.9	177
8986at6447	Duplicated	TRINITY_DN10798_c0_g1_i3	316.5	177
8987at6447	Complete	TRINITY_DN11944_c2_g1_i1	107.0	52
8989at6447	Missing
898at6447	Missing
8990at6447	Complete	TRINITY_DN22078_c0_g2_i1	238.6	157
8991at6447	Missing
8992at6447	Duplicated	TRINITY_DN4672_c0_g1_i2	286.4	157
8992at6447	Duplicated	TRINITY_DN4672_c0_g1_i3	286.7	157
8992at6447	Duplicated	TRINITY_DN4672_c0_g1_i5	286.3	157
8994at6447	Complete	TRINITY_DN69726_c0_g1_i1	239.4	126
8995at6447	Complete	TRINITY_DN3536_c0_g1_i1	244.9	197
8996at6447	Duplicated	TRINITY_DN21141_c0_g3_i1	206.1	172
8996at6447	Duplicated	TRINITY_DN21141_c0_g3_i2	207.1	172
8998at6447	Complete	TRINITY_DN11502_c0_g1_i1	194.9	190
899at6447	Duplicated	TRINITY_DN3405_c0_g1_i1	1344.5	774
899at6447	Duplicated	TRINITY_DN3405_c0_g1_i2	1344.6	774
89at6447	Complete	TRINITY_DN738_c1_g1_i1	3935.6	2116
8at6447	Duplicated	TRINITY_DN3384_c1_g2_i2	7087.0	3522
8at6447	Duplicated	TRINITY_DN3384_c1_g2_i3	7087.0	3522
9000at6447	Complete	TRINITY_DN35093_c0_g2_i1	270.8	174
9001at6447	Complete	TRINITY_DN36154_c0_g1_i1	226.8	224
9002at6447	Duplicated	TRINITY_DN1633_c0_g1_i2	374.6	327
9002at6447	Duplicated	TRINITY_DN1633_c0_g1_i3	364.4	353
9002at6447	Duplicated	TRINITY_DN1633_c0_g1_i9	378.7	295
9008at6447	Duplicated	TRINITY_DN5163_c2_g1_i1	243.8	275
9008at6447	Duplicated	TRINITY_DN5163_c2_g1_i4	242.4	274
9008at6447	Duplicated	TRINITY_DN5163_c2_g1_i5	242.5	273
900at6447	Complete	TRINITY_DN584_c0_g1_i1	1059.3	617
9019at6447	Missing
9020at6447	Duplicated	TRINITY_DN1987_c0_g1_i1	197.7	151
9020at6447	Duplicated	TRINITY_DN1987_c0_g1_i2	197.9	151
9021at6447	Duplicated	TRINITY_DN12053_c0_g1_i1	202.6	132
9021at6447	Duplicated	TRINITY_DN12053_c0_g1_i2	204.3	132
9021at6447	Duplicated	TRINITY_DN12053_c0_g1_i5	202.6	132
9022at6447	Complete	TRINITY_DN10335_c0_g2_i1	191.9	146
9024at6447	Duplicated	TRINITY_DN5271_c0_g1_i1	424.8	397
9024at6447	Duplicated	TRINITY_DN5271_c0_g1_i2	414.3	399
9024at6447	Duplicated	TRINITY_DN5271_c0_g1_i5	415.3	445
9028at6447	Complete	TRINITY_DN4699_c0_g2_i1	249.1	218
9032at6447	Complete	TRINITY_DN21929_c0_g1_i2	244.0	126
9033at6447	Duplicated	TRINITY_DN3897_c0_g1_i3	441.0	198
9033at6447	Duplicated	TRINITY_DN3897_c0_g1_i4	441.0	198
9033at6447	Duplicated	TRINITY_DN3897_c0_g1_i7	441.0	198
9034at6447	Missing
903at6447	Fragmented	TRINITY_DN25699_c1_g1_i1	611.6	347
9041at6447	Complete	TRINITY_DN9126_c0_g1_i1	231.1	170
9042at6447	Duplicated	TRINITY_DN3416_c2_g1_i2	180.1	172
9042at6447	Duplicated	TRINITY_DN3416_c2_g1_i6	180.7	219
9043at6447	Complete	TRINITY_DN42630_c0_g1_i1	280.4	184
9044at6447	Complete	TRINITY_DN26508_c0_g1_i1	250.8	184
